,Fecha,evapotranspiration,gross_primary_productivity,EMA 1,EMA 2,Evento extremo
77,2002-09-10,3.442,6.386,2.7557565550159278,6.107175485033021,0
78,2002-09-18,4.167,6.42,3.012346272442257,6.16405269085847,0
79,2002-09-26,3.749,7.149,3.1462833412796507,6.343134069411005,0
80,2002-10-04,3.54,5.3190002,3.2178681876306907,6.156927903112726,0
81,2002-10-12,3.817,6.41,3.3268012362503336,6.20294098717967,0
82,2002-10-20,2.159,4.96,3.114473711781638,5.976951710517681,0
83,2002-10-28,3.333,5.848,3.154205756027052,5.953505952864972,0
84,2002-11-05,2.626,7.468,3.058168328906703,6.228868505866761,0
85,2002-11-13,3.8009999,5.7730002,3.193228615215318,6.145983364025592,0
86,2002-11-21,3.386,6.495,3.228277943908961,6.209440915056502,0
87,2002-11-29,3.1399999,6.151,3.212227384033665,6.198815298071044,0
88,2002-12-07,3.544,6.668,3.272549662603655,6.284121649235301,0
89,2002-12-15,2.957,5.433,3.215176998974233,6.129372272198842,0
90,2002-12-23,3.557,6.527,3.2773266220350314,6.201668214539689,0
91,2002-12-31,3.027,5.171,3.2318126813025314,6.014273992609249,0
92,2003-01-05,3.91,5.614,3.355119483094157,5.941496874035581,0
93,2003-01-13,3.608,6.134,3.401097766473241,5.976497410712891,0
94,2003-01-21,3.282,4.579,3.3794436387915177,5.722406970372136,1
95,2003-01-29,3.244,5.304,3.3548175149122903,5.646332957398701,0
96,2003-02-06,2.073,6.314,3.1217597757851054,5.767726989153356,0
97,2003-02-14,3.394,5.628,3.171258008222289,5.742322042427281,0
98,2003-02-22,3.639,6.49,3.25630199583037,5.878263447964051,0
99,2003-03-02,3.061,6.464,3.220792561741655,5.984761044006245,0
100,2003-03-10,2.398,4.922,3.0711939142631364,5.79153175048865,0
101,2003-03-18,4.1219997,7.782,3.2622495192982783,6.1534350808394604,1
102,2003-03-26,3.763,7.806,3.3532950634209047,6.453901472403397,0
103,2003-04-03,3.086,7.536,3.3046959546965313,6.650646618487782,0
104,2003-04-11,2.931,6.945,3.2367512345724103,6.704165446375348,0
105,2003-04-19,3.386,7.165,3.263887358844755,6.78795354014701,0
106,2003-04-27,2.774,6.018,3.174816917090499,6.647962010214965,0
107,2003-05-05,1.827,5.241,2.929759299694558,6.392150767436152,0
108,2003-05-13,2.045,6.14,2.768893986298048,6.346305149066986,0
109,2003-05-21,2.596,5.081,2.737458708077709,6.116249640309162,0
110,2003-05-29,2.533,5.46,2.700284396123082,5.9969315307998325,0
111,2003-06-06,2.544,4.255,2.671869035069341,5.680216727770549,1
112,2003-06-14,2.613,4.903,2.6611655588873346,5.538904573233975,0
113,2003-06-22,2.111,4.392,2.5611354683571417,5.330376505051631,0
114,2003-06-30,2.515,4.693,2.5527472204558053,5.214489838628091,0
115,2003-07-08,2.918,5.237,2.619156813620614,5.21858259316074,0
116,2003-07-16,1.433,4.767,2.4034919326811046,5.136476703192521,1
117,2003-07-24,1.583,4.99,2.2543115712198487,5.109844533723071,0
118,2003-08-01,2.596,5.732,2.316436732115427,5.222963686526417,0
119,2003-08-09,2.849,5.954,2.413266413027234,5.355879379196299,0
120,2003-08-17,3.145,6.136,2.5463088799218037,5.497719520510576,0
121,2003-08-25,2.935,5.615,2.616979982261222,5.519043202439725,0
122,2003-09-02,2.356,6.087,2.569529066684501,5.622308055305105,0
123,2003-09-10,3.143,5.966,2.6737964886464796,5.684797514361269,0
124,2003-09-18,2.66,6.581,2.671288051770849,5.847743393793448,0
125,2003-09-26,3.906,6.044,2.895781114889499,5.883426440153775,0
126,2003-10-04,2.8830001,6.511,2.893457300440798,5.997530752199989,0
127,2003-10-12,3.592,6.834,3.0204650653850673,6.149616090096732,0
128,2003-10-20,3.415,5.602,3.0921986829251065,6.050049571262434,0
129,2003-10-28,2.912,5.778,3.0594352752789686,6.000585990656249,0
130,2003-11-05,3.08,6.755,3.063174302265726,6.1377521949812595,0
131,2003-11-13,3.429,5.845,3.129688047457233,6.0845244850193465,0
132,2003-11-21,3.668,6.085,3.2275629447986893,6.08461094922437,0
