CodDependencia,Dependencia,Tipo de Inversión,CodBPIN,Nombre_proy_Ajustado,Comuna,NomComuna,Inversion,Año,Corte,Codigo Dependencia,Nombre Proyecto,Nombre Comuna
,Secretaría de Participación Ciudadana,0.0,160113.0,,6.0,,"135,073,523",2017.0,31-Dic-2017,712.0,CONSOLIDACIÓN DE ORGANISMOS COMUNALES INTEGRALES Y MODERNOS,Doce de Octubre
,Secretaría de Participación Ciudadana,0.0,160113.0,,7.0,,"90,049,020",2017.0,31-Dic-2017,712.0,CONSOLIDACIÓN DE ORGANISMOS COMUNALES INTEGRALES Y MODERNOS,Robledo
,Secretaría de Participación Ciudadana,0.0,160112.0,,60.0,,"100,213,041",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,San Cristobal
,Secretaría de Participación Ciudadana,0.0,160113.0,,9.0,,"168,841,904",2017.0,31-Dic-2017,712.0,CONSOLIDACIÓN DE ORGANISMOS COMUNALES INTEGRALES Y MODERNOS,Buenos Aires
,Secretaría de Participación Ciudadana,0.0,160112.0,,50.0,,"71,580,743",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,San Sebastián de Palmitas
,Secretaría de Participación Ciudadana,0.0,160113.0,,11.0,,"61,908,698",2017.0,31-Dic-2017,712.0,CONSOLIDACIÓN DE ORGANISMOS COMUNALES INTEGRALES Y MODERNOS,Laureles - Estadio
,Secretaría de Participación Ciudadana,0.0,160113.0,,12.0,,"101,305,142",2017.0,31-Dic-2017,712.0,CONSOLIDACIÓN DE ORGANISMOS COMUNALES INTEGRALES Y MODERNOS,La América
,Secretaría de Participación Ciudadana,0.0,160113.0,,13.0,,"213,866,411",2017.0,31-Dic-2017,712.0,CONSOLIDACIÓN DE ORGANISMOS COMUNALES INTEGRALES Y MODERNOS,San Javier
,Secretaría de Participación Ciudadana,0.0,160113.0,,14.0,,"61,908,698",2017.0,31-Dic-2017,712.0,CONSOLIDACIÓN DE ORGANISMOS COMUNALES INTEGRALES Y MODERNOS,El Poblado
,Secretaría de Participación Ciudadana,0.0,160113.0,,15.0,,"213,866,411",2017.0,31-Dic-2017,712.0,CONSOLIDACIÓN DE ORGANISMOS COMUNALES INTEGRALES Y MODERNOS,Guayabal
,Secretaría de Participación Ciudadana,0.0,160113.0,,16.0,,"157,585,777",2017.0,31-Dic-2017,712.0,CONSOLIDACIÓN DE ORGANISMOS COMUNALES INTEGRALES Y MODERNOS,Belén
,Secretaría de Participación Ciudadana,0.0,160113.0,,50.0,,"56,280,634",2017.0,31-Dic-2017,712.0,CONSOLIDACIÓN DE ORGANISMOS COMUNALES INTEGRALES Y MODERNOS,San Sebastián de Palmitas
,Secretaría de Participación Ciudadana,0.0,160113.0,,60.0,,"225,122,538",2017.0,31-Dic-2017,712.0,CONSOLIDACIÓN DE ORGANISMOS COMUNALES INTEGRALES Y MODERNOS,San Cristobal
,Secretaría de Participación Ciudadana,0.0,160113.0,,70.0,,"101,305,142",2017.0,31-Dic-2017,712.0,CONSOLIDACIÓN DE ORGANISMOS COMUNALES INTEGRALES Y MODERNOS,Altavista
,Secretaría de Participación Ciudadana,0.0,160113.0,,80.0,,"213,866,411",2017.0,31-Dic-2017,712.0,CONSOLIDACIÓN DE ORGANISMOS COMUNALES INTEGRALES Y MODERNOS,San Antonio de Prado
,Secretaría de Participación Ciudadana,0.0,160113.0,,90.0,,"56,280,634",2017.0,31-Dic-2017,712.0,CONSOLIDACIÓN DE ORGANISMOS COMUNALES INTEGRALES Y MODERNOS,Santa Elena
,Secretaría de Participación Ciudadana,0.0,160113.0,,8.0,,"168,841,904",2017.0,31-Dic-2017,712.0,CONSOLIDACIÓN DE ORGANISMOS COMUNALES INTEGRALES Y MODERNOS,Villa Hermosa
,Secretaría de Participación Ciudadana,0.0,160112.0,,5.0,,"100,213,041",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,Castilla
,Secretaría de Participación Ciudadana,0.0,160116.0,,12.0,,"81,289,456",2017.0,31-Dic-2017,712.0,CONSTRUCCIÓN DE CIUDAD CON LA PARTICIPACIÓN DE NIÑOS Y JÓVENES,La América
,Secretaría de Participación Ciudadana,0.0,160111.0,,15.0,,"33,540,083",2017.0,31-Dic-2017,712.0,PROTECCIÓN DEL DERECHO A LA PARTICIPACIÓN,Guayabal
,Secretaría de Participación Ciudadana,0.0,160111.0,,16.0,,"33,540,083",2017.0,31-Dic-2017,712.0,PROTECCIÓN DEL DERECHO A LA PARTICIPACIÓN,Belén
,Secretaría de Participación Ciudadana,0.0,160111.0,,50.0,,"33,540,083",2017.0,31-Dic-2017,712.0,PROTECCIÓN DEL DERECHO A LA PARTICIPACIÓN,San Sebastián de Palmitas
,Secretaría de Participación Ciudadana,0.0,160111.0,,60.0,,"33,540,083",2017.0,31-Dic-2017,712.0,PROTECCIÓN DEL DERECHO A LA PARTICIPACIÓN,San Cristobal
,Secretaría de Participación Ciudadana,0.0,160111.0,,70.0,,"33,540,083",2017.0,31-Dic-2017,712.0,PROTECCIÓN DEL DERECHO A LA PARTICIPACIÓN,Altavista
,Secretaría de Participación Ciudadana,0.0,160111.0,,80.0,,"33,540,083",2017.0,31-Dic-2017,712.0,PROTECCIÓN DEL DERECHO A LA PARTICIPACIÓN,San Antonio de Prado
,Secretaría de Participación Ciudadana,0.0,160111.0,,90.0,,"33,540,083",2017.0,31-Dic-2017,712.0,PROTECCIÓN DEL DERECHO A LA PARTICIPACIÓN,Santa Elena
,Secretaría de Participación Ciudadana,0.0,160112.0,,1.0,,"143,161,488",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,Popular
,Secretaría de Participación Ciudadana,0.0,160112.0,,2.0,,"100,213,041",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,Santa Cruz
,Secretaría de Participación Ciudadana,0.0,160112.0,,70.0,,"57,264,594",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,Altavista
,Secretaría de Participación Ciudadana,0.0,160112.0,,4.0,,"100,213,042",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,Aranjuez
,Secretaría de Participación Ciudadana,0.0,160114.0,,3.0,,"48,835,846",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,Manrique
,Secretaría de Participación Ciudadana,0.0,160112.0,,6.0,,"143,161,487",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,Doce de Octubre
,Secretaría de Participación Ciudadana,0.0,160112.0,,7.0,,"100,213,043",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,Robledo
,Secretaría de Participación Ciudadana,0.0,160112.0,,8.0,,"85,896,892",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,Villa Hermosa
,Secretaría de Participación Ciudadana,0.0,160112.0,,9.0,,"100,213,041",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,Buenos Aires
,Secretaría de Participación Ciudadana,0.0,160112.0,,10.0,,"57,264,594",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,La Candelaria
,Secretaría de Participación Ciudadana,0.0,160112.0,,11.0,,"100,213,041",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,Laureles - Estadio
,Secretaría de Participación Ciudadana,0.0,160112.0,,12.0,,"100,213,041",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,La América
,Secretaría de Participación Ciudadana,0.0,160112.0,,13.0,,"143,161,487",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,San Javier
,Secretaría de Participación Ciudadana,0.0,160112.0,,14.0,,"100,213,041",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,El Poblado
,Secretaría de Participación Ciudadana,0.0,160112.0,,15.0,,"100,213,041",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,Guayabal
,Secretaría de Participación Ciudadana,0.0,160112.0,,16.0,,"100,213,041",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,Belén
,Secretaría de Participación Ciudadana,0.0,160112.0,,3.0,,"100,213,042",2017.0,31-Dic-2017,712.0,APOYO A LAS JUNTAS ADMINISTRADORAS LOCALES JAL -  JAL ANDO CON VOS,Manrique
,Secretaría de Participación Ciudadana,0.0,160115.0,,90.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,Santa Elena
,Secretaría de Participación Ciudadana,0.0,160115.0,,9.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,Buenos Aires
,Secretaría de Participación Ciudadana,0.0,160115.0,,10.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,La Candelaria
,Secretaría de Participación Ciudadana,0.0,160115.0,,11.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,Laureles - Estadio
,Secretaría de Participación Ciudadana,0.0,160115.0,,12.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,La América
,Secretaría de Participación Ciudadana,0.0,160115.0,,13.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,San Javier
,Secretaría de Participación Ciudadana,0.0,160115.0,,14.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,El Poblado
,Secretaría de Participación Ciudadana,0.0,160115.0,,15.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,Guayabal
,Secretaría de Participación Ciudadana,0.0,160115.0,,16.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,Belén
,Secretaría de Participación Ciudadana,0.0,160119.0,,11.0,,"5,540,319",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DEL PRESUPUESTO PARTICIPATIVO JOVEN CUENTA CON VOS,Laureles - Estadio
,Secretaría de Participación Ciudadana,0.0,160115.0,,60.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,San Cristobal
,Secretaría de Participación Ciudadana,0.0,160114.0,,1.0,,"48,835,846",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,Popular
,Secretaría de Participación Ciudadana,0.0,160115.0,,80.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,San Antonio de Prado
,Secretaría de Participación Ciudadana,0.0,160115.0,,6.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,Doce de Octubre
,Secretaría de Participación Ciudadana,0.0,160116.0,,1.0,,"137,562,218",2017.0,31-Dic-2017,712.0,CONSTRUCCIÓN DE CIUDAD CON LA PARTICIPACIÓN DE NIÑOS Y JÓVENES,Popular
,Secretaría de Participación Ciudadana,0.0,160116.0,,2.0,,"139,217,299",2017.0,31-Dic-2017,712.0,CONSTRUCCIÓN DE CIUDAD CON LA PARTICIPACIÓN DE NIÑOS Y JÓVENES,Santa Cruz
,Secretaría de Participación Ciudadana,0.0,160116.0,,3.0,,"102,805,511",2017.0,31-Dic-2017,712.0,CONSTRUCCIÓN DE CIUDAD CON LA PARTICIPACIÓN DE NIÑOS Y JÓVENES,Manrique
,Secretaría de Participación Ciudadana,0.0,160116.0,,4.0,,"144,041,163",2017.0,31-Dic-2017,712.0,CONSTRUCCIÓN DE CIUDAD CON LA PARTICIPACIÓN DE NIÑOS Y JÓVENES,Aranjuez
,Secretaría de Participación Ciudadana,0.0,160116.0,,5.0,,"46,532,750",2017.0,31-Dic-2017,712.0,CONSTRUCCIÓN DE CIUDAD CON LA PARTICIPACIÓN DE NIÑOS Y JÓVENES,Castilla
,Secretaría de Participación Ciudadana,0.0,160116.0,,6.0,,"23,361,614",2017.0,31-Dic-2017,712.0,CONSTRUCCIÓN DE CIUDAD CON LA PARTICIPACIÓN DE NIÑOS Y JÓVENES,Doce de Octubre
,Secretaría de Participación Ciudadana,0.0,160116.0,,7.0,,"58,118,319",2017.0,31-Dic-2017,712.0,CONSTRUCCIÓN DE CIUDAD CON LA PARTICIPACIÓN DE NIÑOS Y JÓVENES,Robledo
,Secretaría de Participación Ciudadana,0.0,160116.0,,8.0,,"58,118,319",2017.0,31-Dic-2017,712.0,CONSTRUCCIÓN DE CIUDAD CON LA PARTICIPACIÓN DE NIÑOS Y JÓVENES,Villa Hermosa
,Secretaría de Participación Ciudadana,0.0,160116.0,,9.0,,"155,009,532",2017.0,31-Dic-2017,712.0,CONSTRUCCIÓN DE CIUDAD CON LA PARTICIPACIÓN DE NIÑOS Y JÓVENES,Buenos Aires
,Secretaría de Participación Ciudadana,0.0,160116.0,,10.0,,"28,185,478",2017.0,31-Dic-2017,712.0,CONSTRUCCIÓN DE CIUDAD CON LA PARTICIPACIÓN DE NIÑOS Y JÓVENES,La Candelaria
,Secretaría de Participación Ciudadana,0.0,160116.0,,11.0,,"23,361,613",2017.0,31-Dic-2017,712.0,CONSTRUCCIÓN DE CIUDAD CON LA PARTICIPACIÓN DE NIÑOS Y JÓVENES,Laureles - Estadio
,Secretaría de Participación Ciudadana,0.0,170044.0,,90.0,,"5,227,382",2017.0,31-Dic-2017,712.0,IMPLEMENTACIÓN LA CUADRA Y VEREDA CUENTA CON VOS,Santa Elena
,Secretaría de Participación Ciudadana,0.0,160114.0,,16.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,Belén
,Secretaría de Participación Ciudadana,0.0,160111.0,,12.0,,"33,540,083",2017.0,31-Dic-2017,712.0,PROTECCIÓN DEL DERECHO A LA PARTICIPACIÓN,La América
,Secretaría de Participación Ciudadana,0.0,160114.0,,4.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,Aranjuez
,Secretaría de Participación Ciudadana,0.0,160114.0,,5.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,Castilla
,Secretaría de Participación Ciudadana,0.0,160114.0,,6.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,Doce de Octubre
,Secretaría de Participación Ciudadana,0.0,160114.0,,7.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,Robledo
,Secretaría de Participación Ciudadana,0.0,160114.0,,8.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,Villa Hermosa
,Secretaría de Participación Ciudadana,0.0,160114.0,,9.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,Buenos Aires
,Secretaría de Participación Ciudadana,0.0,160114.0,,10.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,La Candelaria
,Secretaría de Participación Ciudadana,0.0,160114.0,,11.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,Laureles - Estadio
,Secretaría de Participación Ciudadana,0.0,160114.0,,12.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,La América
,Secretaría de Participación Ciudadana,0.0,160114.0,,13.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,San Javier
,Secretaría de Participación Ciudadana,0.0,160115.0,,8.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,Villa Hermosa
,Secretaría de Participación Ciudadana,0.0,160114.0,,15.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,Guayabal
,Secretaría de Participación Ciudadana,0.0,160115.0,,7.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,Robledo
,Secretaría de Participación Ciudadana,0.0,160114.0,,50.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,San Sebastián de Palmitas
,Secretaría de Participación Ciudadana,0.0,160114.0,,60.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,San Cristobal
,Secretaría de Participación Ciudadana,0.0,160114.0,,70.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,Altavista
,Secretaría de Participación Ciudadana,0.0,160114.0,,80.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,San Antonio de Prado
,Secretaría de Participación Ciudadana,0.0,160114.0,,90.0,,"48,835,846",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,Santa Elena
,Secretaría de Participación Ciudadana,0.0,160115.0,,1.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,Popular
,Secretaría de Participación Ciudadana,0.0,160115.0,,2.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,Santa Cruz
,Secretaría de Participación Ciudadana,0.0,160115.0,,3.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,Manrique
,Secretaría de Participación Ciudadana,0.0,160115.0,,4.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,Aranjuez
,Secretaría de Participación Ciudadana,0.0,160115.0,,5.0,,"23,323,377",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LA RED DE FORMACIÓN E INVESTIGACIÓN PARA LA PARTICIPACIÓN CIUDADANA,Castilla
,Secretaría de Participación Ciudadana,0.0,160114.0,,2.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,Santa Cruz
,Secretaría de Participación Ciudadana,0.0,160114.0,,14.0,,"48,835,845",2017.0,31-Dic-2017,712.0,FORTALECIMIENTO DE LAS ORGANIZACIONES DE LA SOCIEDAD CIVIL Y LAS REDES SOCIALES,El Poblado
,Secretaría de Participación Ciudadana,0.0,120214.0,,60.0,,"135,114",2017.0,31-Dic-2017,712.0,DOTACIÓN SEDES SOCIALES PARA LA PARTICIPACIÓN Y LA INTEGRACIÓN CIUDADANA,San Cristobal
,Secretaría de Participación Ciudadana,0.0,160111.0,,14.0,,"33,540,083",2017.0,31-Dic-2017,712.0,PROTECCIÓN DEL DERECHO A LA PARTICIPACIÓN,El Poblado
,Secretaría de Participación Ciudadana,0.0,120214.0,,7.0,,"135,114",2017.0,31-Dic-2017,712.0,DOTACIÓN SEDES SOCIALES PARA LA PARTICIPACIÓN Y LA INTEGRACIÓN CIUDADANA,Robledo
,Secretaría de Participación Ciudadana,0.0,120214.0,,8.0,,"135,114",2017.0,31-Dic-2017,712.0,DOTACIÓN SEDES SOCIALES PARA LA PARTICIPACIÓN Y LA INTEGRACIÓN CIUDADANA,Villa Hermosa
,Secretaría de Participación Ciudadana,0.0,120214.0,,9.0,,"135,114",2017.0,31-Dic-2017,712.0,DOTACIÓN SEDES SOCIALES PARA LA PARTICIPACIÓN Y LA INTEGRACIÓN CIUDADANA,Buenos Aires
,Secretaría de Participación Ciudadana,0.0,120214.0,,10.0,,"135,114",2017.0,31-Dic-2017,712.0,DOTACIÓN SEDES SOCIALES PARA LA PARTICIPACIÓN Y LA INTEGRACIÓN CIUDADANA,La Candelaria
,Secretaría de Participación Ciudadana,0.0,120214.0,,11.0,,"135,114",2017.0,31-Dic-2017,712.0,DOTACIÓN SEDES SOCIALES PARA LA PARTICIPACIÓN Y LA INTEGRACIÓN CIUDADANA,Laureles - Estadio
,Secretaría de Participación Ciudadana,0.0,120214.0,,12.0,,"135,114",2017.0,31-Dic-2017,712.0,DOTACIÓN SEDES SOCIALES PARA LA PARTICIPACIÓN Y LA INTEGRACIÓN CIUDADANA,La América
,Secretaría de Participación Ciudadana,0.0,120214.0,,13.0,,"135,114",2017.0,31-Dic-2017,712.0,DOTACIÓN SEDES SOCIALES PARA LA PARTICIPACIÓN Y LA INTEGRACIÓN CIUDADANA,San Javier
,Secretaría de Participación Ciudadana,0.0,120214.0,,14.0,,"135,114",2017.0,31-Dic-2017,712.0,DOTACIÓN SEDES SOCIALES PARA LA PARTICIPACIÓN Y LA INTEGRACIÓN CIUDADANA,El Poblado
,Secretaría de Participación Ciudadana,0.0,120214.0,,15.0,,"135,114",2017.0,31-Dic-2017,712.0,DOTACIÓN SEDES SOCIALES PARA LA PARTICIPACIÓN Y LA INTEGRACIÓN CIUDADANA,Guayabal
,Secretaría de Participación Ciudadana,0.0,120214.0,,5.0,,"135,114",2017.0,31-Dic-2017,712.0,DOTACIÓN SEDES SOCIALES PARA LA PARTICIPACIÓN Y LA INTEGRACIÓN CIUDADANA,Castilla
,Secretaría de Participación Ciudadana,0.0,120214.0,,50.0,,"135,114",2017.0,31-Dic-2017,712.0,DOTACIÓN SEDES SOCIALES PARA LA PARTICIPACIÓN Y LA INTEGRACIÓN CIUDADANA,San Sebastián de Palmitas
,Secretaría de Participación Ciudadana,0.0,120214.0,,4.0,,"135,114",2017.0,31-Dic-2017,712.0,DOTACIÓN SEDES SOCIALES PARA LA PARTICIPACIÓN Y LA INTEGRACIÓN CIUDADANA,Aranjuez
,Secretaría de Participación Ciudadana,0.0,120214.0,,70.0,,"135,114",2017.0,31-Dic-2017,712.0,DOTACIÓN SEDES SOCIALES PARA LA PARTICIPACIÓN Y LA INTEGRACIÓN CIUDADANA,Altavista
,Secretaría de Participación Ciudadana,0.0,120214.0,,80.0,,"135,114",2017.0,31-Dic-2017,712.0,DOTACIÓN SEDES SOCIALES PARA LA PARTICIPACIÓN Y LA INTEGRACIÓN CIUDADANA,San Antonio de Prado
,Secretaría de Participación Ciudadana,0.0,120214.0,,90.0,,"135,114",2017.0,31-Dic-2017,712.0,DOTACIÓN SEDES SOCIALES PARA LA PARTICIPACIÓN Y LA INTEGRACIÓN CIUDADANA,Santa Elena
,Secretaría de Participación Ciudadana,0.0,120216.0,,1.0,,"1,047,619",2017.0,31-Dic-2017,712.0,MEJORAMIENTO DE ORGANIZACIONES Y REDES SOCIALES GESTORAS DEL DESARROLLO  LOCAL Y MUNICIPAL,Popular
,Secretaría de Participación Ciudadana,0.0,120216.0,,2.0,,"1,047,619",2017.0,31-Dic-2017,712.0,MEJORAMIENTO DE ORGANIZACIONES Y REDES SOCIALES GESTORAS DEL DESARROLLO  LOCAL Y MUNICIPAL,Santa Cruz
,Secretaría de Participación Ciudadana,0.0,120216.0,,3.0,,"1,047,619",2017.0,31-Dic-2017,712.0,MEJORAMIENTO DE ORGANIZACIONES Y REDES SOCIALES GESTORAS DEL DESARROLLO  LOCAL Y MUNICIPAL,Manrique
,Secretaría de Participación Ciudadana,0.0,120216.0,,4.0,,"1,047,619",2017.0,31-Dic-2017,712.0,MEJORAMIENTO DE ORGANIZACIONES Y REDES SOCIALES GESTORAS DEL DESARROLLO  LOCAL Y MUNICIPAL,Aranjuez
,Secretaría de Participación Ciudadana,0.0,120216.0,,5.0,,"1,047,619",2017.0,31-Dic-2017,712.0,MEJORAMIENTO DE ORGANIZACIONES Y REDES SOCIALES GESTORAS DEL DESARROLLO  LOCAL Y MUNICIPAL,Castilla
,Secretaría de Participación Ciudadana,0.0,120216.0,,6.0,,"1,047,619",2017.0,31-Dic-2017,712.0,MEJORAMIENTO DE ORGANIZACIONES Y REDES SOCIALES GESTORAS DEL DESARROLLO  LOCAL Y MUNICIPAL,Doce de Octubre
